0.33115265,0.33159769,-0.12523070,0.04876051,-0.42433404,0.13188648,0.21975216,-0.29513934,0.37639700,-0.06784761,-0.04623716,-0.05797405,0.04551506,-0.18896558,-0.12836918,-0.02741351,-0.00197166,-0.03261218,-0.04010301,-0.04886352,0.90725651,1.85587490,1.35330516,2.25497709,1.92994848,1.00891349,1.67381584,2.22630141,1.59943971,2.15823817,2.04529989,1.04409667,1.34767056,2.55469171,2.47489025,0.75752297,0.66565932,4.31988395,2.17056115,1.50761116
0.45657405,0.16272291,-0.07776922,-0.05666675,-0.19426125,0.21891880,0.13715379,-0.15915173,0.16031351,-0.20239435,-0.19548707,0.00681016,0.34748656,-0.26208179,-0.13212353,0.17519188,0.19379457,-0.40979751,-0.11517923,-0.05405379,1.55801460,1.60379132,1.18218985,2.24987324,2.20925609,1.26686775,1.54948476,2.06724656,1.76658795,1.70168365,1.58313327,1.03481590,1.70511504,2.02366714,1.86754361,0.80095476,0.93102673,5.36323975,1.81890153,1.49788694
0.54945945,0.14985067,-0.05009626,-0.06893581,-0.31193888,0.12537417,0.18448144,-0.07619568,0.14553316,0.05905275,0.05848584,0.11253083,0.04927814,-0.28819970,-0.35757544,0.25898539,0.17772136,-0.59341360,-0.24060589,0.11620805,1.44004621,1.85205622,1.56574129,2.31045917,1.53472725,1.02758468,1.74175146,3.02853245,1.62616411,2.81061774,2.88498112,1.45018801,1.72611016,1.97404755,1.96111871,1.38167268,1.14178336,1.40980043,1.51285340,1.99502758
0.52867930,0.13979555,-0.03251426,-0.06271316,-0.31786679,0.12434370,0.17764352,-0.06487844,0.13427568,0.04935686,0.07234660,0.13032458,0.04679475,-0.29905709,-0.34136986,0.27574945,0.18635992,-0.61259116,-0.23389623,0.09921710,1.34252252,1.80436188,1.53478084,2.12570422,1.54031561,1.05363826,1.74361586,3.02080997,1.68227396,2.87877196,2.81992296,1.49718625,1.65938111,1.96831368,1.85219356,1.38629664,1.07396603,1.39050704,1.51262539,2.01322856
-0.18187303,0.01014705,0.33277518,0.05311326,-0.25357850,0.21443594,0.32729417,-0.70755669,0.12146999,0.46654662,0.07191919,0.51164263,0.10109360,0.04328311,-0.79688437,0.17355456,0.12626682,-0.89631140,0.31002409,-0.02736222,0.82132361,1.35172709,1.69697636,2.27800437,1.43610896,1.05789112,1.90463697,1.59954917,1.29099183,2.87246405,2.00240600,1.79285298,1.38800379,2.11022058,1.62131187,0.84212220,0.71349819,1.14468228,1.89337848,1.86520322
0.81907355,0.04810451,-0.14404631,-0.09601973,-0.22586334,0.00061205,0.05895364,0.01484771,-0.13224468,0.16018345,0.06738925,-0.02302394,0.12548659,-0.32883409,-0.22487267,0.23926982,0.30425376,-0.67991025,-0.36037016,0.37701086,1.79584600,1.73580347,1.29807655,2.61388006,1.37138751,1.02509256,1.95583826,2.92365241,0.96979715,3.13852913,2.61027633,1.41298113,1.65574596,2.02661617,2.92124933,0.96657066,1.25133383,1.57671169,1.21501323,2.53308226
0.25363785,0.03009831,0.19545593,0.03709346,-0.55728066,0.17545167,0.17027520,-0.34409867,0.07021108,0.04208129,-0.00488396,0.19276883,0.08350508,-0.15719154,-0.44807633,0.37188908,0.41945659,-0.59832585,-0.03500397,0.10293660,1.33996901,1.61713157,1.85179450,2.35874492,1.38249023,1.14290377,1.80001042,1.83000394,1.30774178,2.39311847,2.45814206,1.62084913,1.57412060,2.67368436,1.89943532,1.23426393,1.19833573,2.36453895,1.97083013,1.84558865
0.42793580,-0.00356154,-0.09877125,-0.10405955,-0.11557491,0.06257142,0.08519010,-0.12876402,-0.02992217,0.14244060,0.10586045,0.21215152,0.08925680,-0.18123455,-0.28326460,0.16602110,0.15330613,-0.63231134,-0.12143702,0.25416705,1.56178214,1.82063560,1.40719709,2.91771320,1.18775968,1.00516471,2.34901331,3.08559947,1.07023648,3.05094338,2.94330608,1.76229190,1.56179864,2.81091903,2.54463488,1.10942734,0.97920422,1.40031936,2.00966617,2.01495328
0.42700883,0.00745756,-0.11438019,-0.08183541,-0.12429619,0.02496856,0.12072131,-0.13466911,-0.04175947,0.14126867,0.11062890,0.20443336,0.08168956,-0.17202061,-0.27879322,0.18927695,0.13844304,-0.61030611,-0.14053718,0.25270076,1.61396571,1.86270985,1.29764874,2.88664324,1.27881744,1.06794902,2.25729049,3.12809979,1.09109743,3.07336457,2.98141225,1.81283095,1.61001484,2.78327455,2.49662571,0.93097872,0.94369782,1.28115516,1.80432915,2.05506757
0.40996670,-0.02263282,-0.12404544,-0.06881816,-0.08388388,0.03093187,0.06770016,-0.13015053,-0.01134636,0.15237334,0.13420950,0.18351570,0.10146548,-0.16756531,-0.29685450,0.16459260,0.13282652,-0.62205534,-0.11903578,0.26880626,1.59574074,1.89357901,1.35101302,2.92550676,1.24785072,1.02750794,2.32412108,3.04508187,1.11383794,3.12225709,2.88305797,1.84561051,1.69252214,2.73742636,2.49549341,1.06455061,1.04526152,1.41152893,1.90836049,2.17142021
0.40313847,0.01499704,-0.13126760,-0.08417506,-0.06257699,0.03949621,0.07720713,-0.13802823,-0.05287578,0.13577323,0.12023238,0.18917412,0.12027924,-0.15768719,-0.30096774,0.17342404,0.14482576,-0.62241993,-0.13317760,0.26462848,1.55310471,2.00539262,1.35570494,2.81583021,1.29251143,1.01407183,2.26557175,2.94939666,1.04024402,3.12080217,2.88848258,1.94423249,1.79245046,2.61670532,2.58061115,1.05584209,0.97777769,1.42563012,1.75255758,2.10914018
0.44617896,0.00237618,-0.15449372,-0.09254869,-0.06796158,0.01768261,0.07278832,-0.12727066,-0.00888594,0.14299530,0.10420296,0.19427357,0.07490564,-0.15964909,-0.29961052,0.15996794,0.14805025,-0.58054913,-0.13061339,0.25816101,1.63741853,1.79405759,1.31842309,2.99023635,1.27084868,1.02132318,2.24805650,2.97769449,1.12427908,3.00881238,2.95992102,1.93582671,1.67405247,2.67378980,2.35063622,1.07913090,0.96525180,1.36660539,1.75467148,2.01754519
0.44268920,0.00155066,-0.12430553,-0.04696675,-0.11760707,0.08030153,0.10428645,-0.14637509,-0.04722875,0.12698703,0.10057879,0.22737883,0.09682462,-0.18270442,-0.32948468,0.18034911,0.16791802,-0.62940061,-0.12773236,0.22294102,1.52174666,1.82980567,1.26165951,2.71348872,1.28825988,0.98458300,2.12736247,2.93990255,1.01171799,2.97587477,2.81140921,1.90789364,1.67335137,2.52770370,2.54703164,0.99503036,0.99276826,1.27237246,1.83262723,2.09106521
0.41119666,0.02241760,-0.14353962,-0.01777822,-0.16121181,0.04424167,0.12459908,-0.14819961,-0.02550367,0.13910827,0.12474398,0.22710194,0.10291207,-0.20158735,-0.27245865,0.19370485,0.15138241,-0.68423744,-0.14711905,0.26022689,1.51550532,1.87735898,1.20495412,2.72246388,1.31419032,0.98535854,1.97588435,2.93064212,1.12980617,2.82720016,2.63776747,1.72939056,1.53745195,2.54891476,2.46067813,0.93724908,0.96091885,1.06153301,1.80989140,1.88362623
0.42523382,-0.00731968,-0.11664521,-0.08330465,-0.12371401,0.06105597,0.08298513,-0.12864848,-0.02562546,0.15858829,0.11327894,0.20056730,0.10515552,-0.16053812,-0.32011479,0.17972400,0.15068329,-0.62304995,-0.11601765,0.22770574,1.52572225,1.95377023,1.33010366,2.77329080,1.23708142,1.04030224,2.16914940,3.02462224,1.10527426,3.04844987,2.93336644,1.87222482,1.70202839,2.69931392,2.34303203,1.09440789,1.05678181,1.36694185,1.64475170,2.06507667
0.41605865,-0.00588733,-0.10920826,-0.08082919,-0.06167953,0.01881930,0.08603118,-0.10903757,-0.01531903,0.11600633,0.09817469,0.19413778,0.09874343,-0.15669842,-0.32004224,0.18243507,0.14337353,-0.63005461,-0.11036426,0.24534048,1.57100379,1.88311841,1.27927997,2.77072312,1.27959563,0.98437856,2.36367139,3.03388672,1.00073805,3.06383108,2.85209694,1.93148779,1.66122183,2.69107545,2.58102188,1.01570082,1.03455175,1.40959661,1.88772965,2.01015532
0.43418085,0.00961830,-0.11435670,-0.09394400,-0.08771245,0.03209451,0.06162501,-0.13706726,-0.01359623,0.15484622,0.09270108,0.20597121,0.11702122,-0.16912229,-0.30869664,0.17096087,0.14800885,-0.60264527,-0.14393041,0.24404316,1.61260751,1.97219223,1.38739462,2.69469246,1.30071420,1.04063862,2.13762798,2.97128096,1.09288505,3.01642267,2.90949344,1.92247386,1.73213528,2.62912713,2.47666564,1.07654984,0.92670624,1.47385115,1.76352029,1.97485865
0.44485010,0.00222790,-0.11029319,-0.09169889,-0.09590325,0.03992853,0.05515605,-0.14212159,-0.00196587,0.17479237,0.10717245,0.16372930,0.09922898,-0.18398948,-0.29106179,0.18239695,0.13322094,-0.57630890,-0.15346433,0.24410371,1.52631063,1.94076112,1.29020275,2.75206313,1.36359832,1.05959819,2.17163113,2.91015204,1.25589648,3.16251185,2.88185428,1.84385831,1.70248891,2.60900902,2.23368510,1.05393955,1.02708245,1.34684282,1.70651763,2.07201857
0.52713660,0.32937091,0.05132584,-0.05579611,-0.49902735,0.28326634,0.19995725,-0.23077400,0.11219506,0.12209961,0.06715492,0.17728872,0.16993491,-0.34925892,-0.41567779,0.31494841,0.26255555,-0.90963532,-0.31422325,0.15715861,1.02567718,1.98831599,1.36110148,2.34391526,1.37340493,1.24309719,1.45876031,1.90859413,1.08499247,2.68335704,2.43845219,1.56488825,1.28400674,1.55003406,1.29232960,1.05922724,0.96704258,1.58866150,1.16764327,1.91971813
0.38709591,0.08421156,-0.00991686,-0.07523017,-0.19830674,-0.01000356,0.00356020,-0.15892519,0.04720182,0.13496818,0.11904768,0.00788846,0.13815260,-0.14804387,-0.26637767,0.27834636,0.25284020,-0.61705836,-0.13118711,0.16173653,1.36977300,1.53792914,1.95208552,2.41524519,1.41172772,1.02353690,1.73503410,2.94275303,1.32740888,2.77273855,2.40036416,1.41146864,1.76519443,2.29862827,2.23206747,1.25324788,1.54418924,1.52749601,1.63936704,2.05135711
0.07885699,0.11748958,0.22502047,0.02473152,-0.49314679,0.28992082,0.25097814,-0.37958724,0.11921680,0.03557637,-0.03274340,0.35223663,0.09911374,-0.11486712,-0.36460395,0.18511478,0.19711261,-0.68456064,0.11551558,-0.02137490,0.89108711,1.59871196,1.49620931,2.26745736,2.30267022,1.29848683,1.88863212,1.92407153,2.02586186,2.68563884,2.39672955,1.60113737,1.74156586,2.39111688,2.19638621,0.99633031,0.99148658,2.87360084,1.95152755,1.88374636
0.71837144,0.13688150,-0.13936241,-0.03845560,-0.33883459,-0.02395984,-0.05276871,0.08143526,0.03372904,0.00220413,0.09314093,-0.18442645,0.02265802,-0.24853153,-0.19196375,0.30706599,0.31849999,-0.55689955,-0.19653576,0.25775190,1.48595527,1.88641040,1.38507434,2.30235901,1.10905024,1.09794449,1.53181132,2.92157938,1.31557510,2.52169943,2.03059380,1.25781997,1.55445433,1.80638489,2.56674880,1.01847166,1.47736468,1.67711870,1.35048346,1.96758530
0.23198372,0.23099650,0.04246661,0.25807691,-0.29701612,0.05241372,0.35835896,-0.35788818,0.13650485,0.11783282,0.06503266,0.05664554,0.03090565,-0.13007097,-0.64720381,0.07775947,0.05620497,-0.31577125,0.03811186,-0.00534390,1.01118443,1.82908791,1.98121026,3.59681594,1.47386859,1.21753305,2.41547944,1.83198390,1.41438381,2.15376287,3.16562883,1.40299928,1.83314538,3.50011837,1.53489149,0.79237561,1.02836171,3.29250228,1.67725975,1.54459389
0.37179510,0.04597311,-0.03172615,-0.10881037,-0.11045934,0.02745634,0.16690300,-0.06766954,0.19899333,0.15272747,0.03543244,0.11802743,0.22124984,-0.18292353,-0.44366396,0.14065225,0.05941073,-0.65462571,-0.04455354,0.10581111,1.50372280,1.82434107,1.45856246,2.21819819,1.35365914,0.93299639,1.71000762,2.58493843,1.50367619,2.37054066,2.28733247,1.58624468,1.71801464,2.09089200,1.90911661,1.15608890,0.91853070,2.22978860,1.85653575,1.86455252
0.16790884,-0.06865095,-0.06415247,0.11176858,-0.49093261,0.15778134,0.35763891,-0.13592190,-0.16890267,0.19178589,-0.02584523,0.48606016,0.13711504,-0.36970026,-0.22507476,0.22792758,0.27080190,-0.69295580,-0.34086912,0.47421751,1.26092293,1.49089009,1.15423595,1.90284201,0.84596688,0.99668803,1.79130068,3.54857309,0.80364476,2.50586472,1.89867837,2.40484026,1.03514839,1.45693532,2.43293049,0.91400149,0.84134400,1.01986564,1.20461137,2.18127559
0.18244180,0.03379847,-0.01028241,0.10002070,-0.48925545,0.15094560,0.35022886,-0.14734873,-0.11871236,0.15523488,-0.06119176,0.46616826,0.12380737,-0.35236517,-0.22394217,0.24062514,0.25001057,-0.66722470,-0.36410195,0.38114307,1.21521796,1.52446640,1.20749614,1.84767670,1.14066749,0.92131524,1.81641117,3.14173342,0.92639429,2.67487886,1.98109064,2.52803394,1.30583894,1.62314026,2.44566668,0.84029028,0.92271256,1.30977019,1.26101418,2.24290083
0.60709850,0.26365514,-0.09711616,-0.14633487,-0.34303490,0.12831514,0.10989890,-0.10270676,-0.01254957,0.12592195,0.06865654,0.17395054,0.18443357,-0.39248477,-0.17310891,0.29628777,0.26033069,-0.85932264,-0.41630547,0.32441530,1.52454082,1.73044744,1.10753953,2.27731386,1.36154231,1.15891201,1.69508739,2.70583589,0.98784231,2.78589907,2.36132519,1.61357405,1.91045222,1.60907289,2.44797230,1.14244285,1.08795817,0.92037754,0.96561607,2.09276579
0.61024245,0.29460094,-0.07628930,-0.14307853,-0.37387157,0.13340292,0.09910682,-0.08657307,-0.02673654,0.13289002,0.06761741,0.18669548,0.16108287,-0.39218801,-0.15785265,0.30019206,0.25951227,-0.88892770,-0.42007754,0.32025166,1.47445890,1.73680242,1.02895013,2.17485936,1.38922188,1.15305579,1.65727680,2.68254298,0.97701381,2.65182573,2.29480657,1.57216249,1.87241110,1.53694759,2.32681589,1.14222559,1.06206967,0.94750531,0.90811268,2.05357218
0.59766274,0.25284530,-0.08035027,-0.15018919,-0.35616893,0.12102257,0.09807868,-0.10719419,-0.01009639,0.13831916,0.07236616,0.17769426,0.16528016,-0.38570633,-0.13828831,0.30287725,0.27365237,-0.86729983,-0.40892903,0.30442384,1.50948400,1.74138547,1.03567106,2.19743270,1.25312752,1.16329895,1.68367271,2.65119057,0.98113251,2.75290421,2.34291415,1.54943688,1.92788498,1.58272393,2.37551879,1.20137473,1.18230315,0.99624796,0.94606058,2.09325765
0.25005756,0.08816079,0.09195184,0.09099760,-0.47652285,0.19943892,0.37623959,-0.22232224,-0.10867838,0.29017768,0.04729369,0.22379414,0.27665844,-0.37431499,-0.34363351,0.28174402,0.34060860,-0.97235285,-0.42804757,0.36874953,0.67912456,1.82629695,1.62888908,2.28757743,0.62761364,1.03601283,2.07078029,2.56983058,0.87351690,3.78022121,2.54868010,1.49009071,1.76628506,1.99054084,1.65878210,0.87346969,0.99396366,0.67140466,1.10492456,3.00882889
0.36535484,0.03289611,0.01896874,0.04841290,-0.36678993,0.10162804,0.27294766,-0.31490846,-0.10275507,0.39110873,0.13510311,0.33902937,0.38453665,-0.23872525,-0.59488587,0.15507987,0.20246843,-0.80702490,-0.30580568,0.28336070,1.78754441,1.71816787,1.24974094,2.71616393,1.22281327,1.05326403,2.23038912,2.62617693,0.82133154,2.88427224,2.22432114,2.35386454,2.10328843,1.95442946,1.96700648,0.78844499,0.80942253,0.67148254,1.34063274,2.03550933
0.36401325,0.15031770,-0.00208097,-0.10917427,-0.04431515,0.17844779,0.13777765,-0.22786569,0.05220416,0.00459261,-0.04568245,0.08339673,0.26849253,-0.24673449,-0.17925652,0.22007708,0.26894058,-0.79335030,-0.17961582,0.09981559,1.15672284,2.35343923,1.71408417,2.43723335,2.81680351,1.35165024,1.82080829,1.42585518,1.80341373,2.64886483,2.21690208,1.22043168,1.49037390,1.66590195,2.69380585,0.67187377,1.01741907,2.81040872,1.07380351,1.77760050
0.26008515,0.13728484,-0.01267304,-0.02434521,-0.17109811,0.05208094,0.03560055,-0.11566631,0.26557630,0.05732506,-0.17366842,-0.00152913,0.22836147,-0.18064403,-0.06416824,0.14366421,0.19630713,-0.70793506,-0.03073559,0.10617749,0.95293312,1.48948052,1.51587547,2.22024844,2.72294546,1.04530308,1.28689964,2.41594716,2.36171222,2.29747727,1.58634719,1.14674638,1.54914661,1.90766572,2.37095476,0.86581007,0.85457705,4.11339733,1.58650760,1.73700340
0.83400558,0.27772752,-0.17421123,0.02561190,-0.37122364,0.14447500,0.17821381,-0.05856902,0.05714310,-0.00958179,0.10863586,-0.03985863,0.09491059,-0.38398160,-0.25912520,0.21110744,0.16029360,-0.57914777,-0.38957533,0.17314978,1.56506520,2.42038967,1.29460922,2.92247263,1.63848852,1.08843928,2.30045746,2.29142385,1.26566981,2.48281296,2.21197763,1.49063567,1.45375112,1.74696991,2.09084237,1.08390143,0.82557212,1.67045095,1.20561833,2.01343432
0.31940184,0.19734057,0.03224962,-0.00594244,-0.24248529,0.26422802,0.40210016,-0.22593310,-0.11999509,0.12407143,-0.05227882,0.32412131,0.15659665,-0.41305582,-0.45493209,0.29778806,0.29638865,-0.84544190,-0.26786924,0.21364748,1.65612111,2.41797596,1.42152679,2.59837383,2.31619988,1.42842977,2.77761158,2.43236444,1.18213888,3.01058664,2.24801769,2.10020878,1.61053324,1.71193624,1.06699847,0.94235778,1.12702370,1.91343804,0.95485153,2.35246705
0.32953361,0.32073586,-0.05460791,-0.18262214,-0.48472727,0.25953052,0.25890328,-0.39796903,0.24826472,0.12573570,0.17206502,0.14443449,0.11116350,-0.20468782,-0.36581529,0.26219655,0.23100560,-0.72959027,-0.16666654,0.12311740,1.01509826,1.97063683,1.32626774,1.76483834,1.27566869,1.38453159,2.20220685,2.13532857,1.36254747,2.73655201,2.69746503,1.48939290,1.40645512,2.65909015,2.12634484,1.15338781,1.09365879,1.85826601,1.29720905,1.90284771
0.24432597,0.21207218,0.12757293,-0.01198601,-0.50612171,0.17432931,0.28789258,-0.17967134,0.00459508,0.10919503,0.04746155,0.24836880,0.21592272,-0.20063607,-0.46539554,0.26681113,0.24010664,-0.77591267,-0.14718192,0.10825133,1.03789052,1.75519967,1.82687952,1.53998234,2.00714994,0.98775235,1.90489428,2.18187086,1.59050872,2.64144256,2.43647744,1.48462056,1.69583997,2.02577617,1.26747784,1.19246409,0.87977560,2.17384639,1.76531510,1.70200811
