0.32150313152400833,0.13569937369519833,0.13987473903966596,0.18997912317327767,0.21294363256784968
0.4215456674473068,0.09601873536299765,0.11007025761124122,0.12646370023419204,0.2459016393442623
0.435,0.0725,0.14,0.1325,0.22
0.3842239185750636,0.09414758269720101,0.15012722646310434,0.11195928753180662,0.2595419847328244
0.3319327731092437,0.09663865546218488,0.1638655462184874,0.15546218487394958,0.25210084033613445
0.4489795918367347,0.07653061224489796,0.10204081632653061,0.10714285714285714,0.2653061224489796
0.3815165876777251,0.1018957345971564,0.13270142180094788,0.16587677725118483,0.21800947867298578
0.4678362573099415,0.08771929824561403,0.14035087719298245,0.14619883040935672,0.15789473684210525
0.4777777777777778,0.07222222222222222,0.12777777777777777,0.16111111111111112,0.16111111111111112
0.45930232558139533,0.08139534883720931,0.13953488372093023,0.1686046511627907,0.1511627906976744
0.4797687861271676,0.07514450867052024,0.13872832369942195,0.15606936416184972,0.15028901734104047
0.47368421052631576,0.07017543859649122,0.14035087719298245,0.11695906432748537,0.19883040935672514
0.42696629213483145,0.07865168539325842,0.14606741573033707,0.11797752808988764,0.2303370786516854
0.4388888888888889,0.08888888888888889,0.11666666666666667,0.07777777777777778,0.2777777777777778
0.43023255813953487,0.09302325581395349,0.13953488372093023,0.13372093023255813,0.20348837209302326
0.5,0.08139534883720931,0.10465116279069768,0.13953488372093023,0.1744186046511628
0.4682080924855491,0.09826589595375723,0.14450867052023122,0.15028901734104047,0.13872832369942195
0.4508670520231214,0.08670520231213873,0.15606936416184972,0.12138728323699421,0.18497109826589594
0.40939597315436244,0.040268456375838924,0.1476510067114094,0.1476510067114094,0.2550335570469799
0.4194528875379939,0.0790273556231003,0.10030395136778116,0.14285714285714285,0.25835866261398177
0.36904761904761907,0.08630952380952381,0.15178571428571427,0.15178571428571427,0.24107142857142858
0.43167701863354035,0.09006211180124224,0.12732919254658384,0.13043478260869565,0.2204968944099379
0.38202247191011235,0.0898876404494382,0.11235955056179775,0.16853932584269662,0.24719101123595505
0.449438202247191,0.07584269662921349,0.1404494382022472,0.1348314606741573,0.199438202247191
0.4148936170212766,0.031914893617021274,0.13829787234042554,0.18085106382978725,0.23404255319148937
0.5,0.0425531914893617,0.14893617021276595,0.18085106382978725,0.1276595744680851
0.4421965317919075,0.031791907514450865,0.14739884393063585,0.13005780346820808,0.24855491329479767
0.44537815126050423,0.03361344537815126,0.15126050420168066,0.12605042016806722,0.24369747899159663
0.4431818181818182,0.03125,0.13636363636363635,0.10795454545454546,0.28125
0.4166666666666667,0.04487179487179487,0.11538461538461539,0.17307692307692307,0.25
0.4957983193277311,0.04201680672268908,0.12605042016806722,0.15126050420168066,0.18487394957983194
0.4094488188976378,0.031496062992125984,0.14960629921259844,0.14960629921259844,0.25984251968503935
0.44921875,0.0546875,0.115234375,0.123046875,0.2578125
0.45695364238410596,0.06291390728476821,0.12251655629139073,0.1423841059602649,0.2152317880794702
