0.025052192066805846,0.014613778705636743,0.07724425887265135,0.1127348643006263,0.04384133611691023,0.054279749478079335,0.018789144050104383,0.10855949895615867,0.08350730688935282,0.07933194154488518,0.020876826722338204,0.06889352818371608,0.022964509394572025,0.016701461377870562,0.037578288100208766,0.037578288100208766,0.05219206680584551,0.033402922755741124,0.006263048016701462,0.08559498956158663
0.12646370023419204,0.00702576112412178,0.04449648711943794,0.08196721311475409,0.03981264637002342,0.09133489461358314,0.02107728337236534,0.04449648711943794,0.05152224824355972,0.08196721311475409,0.0234192037470726,0.02810304449648712,0.03044496487119438,0.06557377049180328,0.03747072599531616,0.053864168618266976,0.06088992974238876,0.053864168618266976,0.01639344262295082,0.03981264637002342
0.0775,0.01,0.065,0.0675,0.03,0.08,0.0225,0.1,0.0925,0.075,0.03,0.05,0.03,0.0125,0.025,0.0725,0.045,0.0725,0.0,0.0425
0.058524173027989825,0.01272264631043257,0.04580152671755725,0.06615776081424936,0.058524173027989825,0.058524173027989825,0.022900763358778626,0.089058524173028,0.09923664122137404,0.089058524173028,0.017811704834605598,0.08142493638676845,0.020356234096692113,0.03307888040712468,0.027989821882951654,0.06615776081424936,0.04580152671755725,0.07124681933842239,0.002544529262086514,0.03307888040712468
0.037815126050420166,0.02100840336134454,0.07563025210084033,0.07983193277310924,0.0546218487394958,0.025210084033613446,0.03361344537815126,0.10504201680672269,0.07563025210084033,0.07563025210084033,0.029411764705882353,0.06722689075630252,0.02100840336134454,0.029411764705882353,0.0546218487394958,0.06722689075630252,0.046218487394957986,0.058823529411764705,0.0,0.04201680672268908
0.10204081632653061,0.01020408163265306,0.03571428571428571,0.07142857142857142,0.061224489795918366,0.09693877551020408,0.015306122448979591,0.07653061224489796,0.05612244897959184,0.07653061224489796,0.015306122448979591,0.015306122448979591,0.05612244897959184,0.05102040816326531,0.030612244897959183,0.07653061224489796,0.05612244897959184,0.08163265306122448,0.00510204081632653,0.01020408163265306
0.08530805687203792,0.002369668246445498,0.08767772511848342,0.07819905213270142,0.045023696682464455,0.04976303317535545,0.022511848341232227,0.058056872037914695,0.08056872037914692,0.09597156398104266,0.022511848341232227,0.045023696682464455,0.03672985781990521,0.034360189573459717,0.02962085308056872,0.04976303317535545,0.04976303317535545,0.06990521327014218,0.02014218009478673,0.03672985781990521
0.07017543859649122,0.005847953216374269,0.06432748538011696,0.08187134502923976,0.04678362573099415,0.10526315789473684,0.011695906432748537,0.08187134502923976,0.07017543859649122,0.07602339181286549,0.029239766081871343,0.017543859649122806,0.029239766081871343,0.03508771929824561,0.05847953216374269,0.011695906432748537,0.05847953216374269,0.10526315789473684,0.0,0.04093567251461988
0.07777777777777778,0.022222222222222223,0.07777777777777778,0.08333333333333333,0.03888888888888889,0.1,0.005555555555555556,0.09444444444444444,0.08888888888888889,0.1,0.027777777777777776,0.005555555555555556,0.03888888888888889,0.016666666666666666,0.03333333333333333,0.027777777777777776,0.05,0.07777777777777778,0.0,0.03333333333333333
0.0755813953488372,0.011627906976744186,0.09302325581395349,0.0755813953488372,0.03488372093023256,0.09302325581395349,0.005813953488372093,0.06976744186046512,0.11046511627906977,0.09302325581395349,0.01744186046511628,0.023255813953488372,0.029069767441860465,0.011627906976744186,0.023255813953488372,0.029069767441860465,0.046511627906976744,0.11046511627906977,0.0,0.046511627906976744
